2024-04-26 11:28:39,544 - INFO - collecting all words and their counts
2024-04-26 11:28:39,544 - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2024-04-26 11:28:39,614 - INFO - PROGRESS: at sentence #10000, processed 769775 words, keeping 23416 word types
2024-04-26 11:28:39,706 - INFO - PROGRESS: at sentence #20000, processed 1927639 words, keeping 37033 word types
2024-04-26 11:28:39,792 - INFO - PROGRESS: at sentence #30000, processed 3085030 words, keeping 47111 word types
2024-04-26 11:28:39,876 - INFO - PROGRESS: at sentence #40000, processed 4244396 words, keeping 55153 word types
2024-04-26 11:28:39,975 - INFO - PROGRESS: at sentence #50000, processed 5408301 words, keeping 62578 word types
2024-04-26 11:28:40,075 - INFO - PROGRESS: at sentence #60000, processed 6573422 words, keeping 69359 word types
2024-04-26 11:28:40,162 - INFO - PROGRESS: at sentence #70000, processed 7743595 words, keeping 75720 word types
2024-04-26 11:28:40,253 - INFO - PROGRESS: at sentence #80000, processed 8916134 words, keeping 81851 word types
2024-04-26 11:28:40,360 - INFO - PROGRESS: at sentence #90000, processed 10079577 words, keeping 87639 word types
2024-04-26 11:28:40,447 - INFO - PROGRESS: at sentence #100000, processed 11242717 words, keeping 92946 word types
2024-04-26 11:28:40,536 - INFO - PROGRESS: at sentence #110000, processed 12405741 words, keeping 98222 word types
2024-04-26 11:28:40,640 - INFO - PROGRESS: at sentence #120000, processed 13595295 words, keeping 103424 word types
2024-04-26 11:28:40,727 - INFO - PROGRESS: at sentence #130000, processed 14754749 words, keeping 108237 word types
2024-04-26 11:28:40,814 - INFO - PROGRESS: at sentence #140000, processed 15924603 words, keeping 112847 word types
2024-04-26 11:28:40,917 - INFO - PROGRESS: at sentence #150000, processed 17079572 words, keeping 117410 word types
2024-04-26 11:28:40,949 - INFO - collected 119089 word types from a corpus of 17530377 raw words and 153841 sentences
2024-04-26 11:28:40,949 - INFO - Creating a fresh vocabulary
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 retains 41078 unique words (34.49% of original 119089, drops 78011)', 'datetime': '2024-04-26T11:28:41.026488', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 leaves 17439026 word corpus (99.48% of original 17530377, drops 91351)', 'datetime': '2024-04-26T11:28:41.037547', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,137 - INFO - deleting the raw counts dictionary of 119089 items
2024-04-26 11:28:41,137 - INFO - sample=0.001 downsamples 52 most-common words
2024-04-26 11:28:41,137 - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 12271228.653658632 word corpus (70.4%% of prior 17439026)', 'datetime': '2024-04-26T11:28:41.137531', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,272 - INFO - estimated required memory for 41078 words and 300 dimensions: 119126200 bytes
2024-04-26 11:28:41,272 - INFO - resetting layer weights
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'build_vocab'}
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 41078 vocabulary and 300 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'train'}
2024-04-26 11:28:42,324 - INFO - EPOCH 0 - PROGRESS: at 6.22% examples, 500371 words/s, in_qsize 15, out_qsize 0
2024-04-26 12:28:59,249 - INFO - Epoch: 84, training loss: 0.002522894646972418
2024-04-26 12:28:59,252 - INFO - Epoch: 85, training loss: 0.06459203362464905
2024-04-26 12:28:59,254 - INFO - Epoch: 86, training loss: 0.13043873012065887
2024-04-26 12:28:59,256 - INFO - Epoch: 87, training loss: 0.021451642736792564
2024-04-26 12:28:59,258 - INFO - Epoch: 88, training loss: 0.009727505967020988
2024-04-26 12:28:59,261 - INFO - Epoch: 89, training loss: 0.06904792785644531
2024-04-26 12:28:59,263 - INFO - Epoch: 90, training loss: 0.0017011892050504684
2024-04-26 12:28:59,266 - INFO - Epoch: 91, training loss: 0.0014375613536685705
2024-04-26 12:28:59,268 - INFO - Epoch: 92, training loss: 0.0020362737122923136
2024-04-26 12:28:59,271 - INFO - Epoch: 0, training loss: 0.08757930994033813
2024-04-26 12:28:59,273 - INFO - Epoch: 1, training loss: 0.048915982246398926
2024-04-26 12:28:59,275 - INFO - Epoch: 2, training loss: 0.008473578840494156
2024-04-26 12:28:59,277 - INFO - Epoch: 3, training loss: 0.08781132847070694
2024-04-26 12:28:59,279 - INFO - Epoch: 4, training loss: 0.15352965891361237
2024-04-26 12:28:59,282 - INFO - Epoch: 5, training loss: 0.01100623793900013
2024-04-26 12:28:59,284 - INFO - Epoch: 6, training loss: 0.004390014335513115
2024-04-26 12:28:59,286 - INFO - Epoch: 7, training loss: 0.000685554463416338
2024-04-26 12:28:59,288 - INFO - Epoch: 8, training loss: 0.0009253941825591028
2024-04-26 12:28:59,291 - INFO - Epoch: 9, training loss: 0.011918948031961918
2024-04-26 12:28:59,293 - INFO - Epoch: 10, training loss: 0.06648492068052292
2024-04-26 12:28:59,295 - INFO - Epoch: 11, training loss: 0.0809914618730545
2024-04-26 12:28:59,297 - INFO - Epoch: 12, training loss: 0.0635858029127121
2024-04-26 12:28:59,300 - INFO - Epoch: 13, training loss: 0.018047301098704338
2024-04-26 12:28:59,303 - INFO - Epoch: 14, training loss: 0.029997171834111214
2024-04-26 12:28:59,305 - INFO - Epoch: 15, training loss: 0.012616034597158432
2024-04-26 12:28:59,307 - INFO - Epoch: 16, training loss: 0.08982490748167038
2024-04-26 12:28:59,309 - INFO - Epoch: 17, training loss: 0.03550209477543831
2024-04-26 12:28:59,312 - INFO - Epoch: 18, training loss: 0.033449698239564896
2024-04-26 12:28:59,314 - INFO - Epoch: 19, training loss: 0.0007962689269334078
2024-04-26 12:28:59,316 - INFO - Epoch: 20, training loss: 0.02656721882522106
2024-04-26 12:28:59,319 - INFO - Epoch: 21, training loss: 0.06827054917812347
2024-04-26 12:28:59,321 - INFO - Epoch: 22, training loss: 0.06269475072622299
2024-04-26 12:28:59,324 - INFO - Epoch: 23, training loss: 0.03620341420173645
2024-04-26 12:28:59,326 - INFO - Epoch: 24, training loss: 0.02352406084537506
2024-04-26 12:28:59,329 - INFO - Epoch: 25, training loss: 0.058410730212926865
2024-04-26 12:28:59,331 - INFO - Epoch: 26, training loss: 0.0026605736929923296
2024-04-26 12:28:59,333 - INFO - Epoch: 27, training loss: 0.01907658390700817
2024-04-26 12:28:59,335 - INFO - Epoch: 28, training loss: 0.059091851115226746
2024-04-26 12:28:59,337 - INFO - Epoch: 29, training loss: 0.009830296039581299
2024-04-26 12:28:59,339 - INFO - Epoch: 30, training loss: 0.07727419584989548
2024-04-26 12:28:59,342 - INFO - Epoch: 31, training loss: 0.0053809755481779575
2024-04-26 12:28:59,344 - INFO - Epoch: 32, training loss: 0.0467231422662735
2024-04-26 12:28:59,347 - INFO - Epoch: 33, training loss: 0.07756730169057846
2024-04-26 12:28:59,349 - INFO - Epoch: 34, training loss: 0.002534095197916031
2024-04-26 12:28:59,351 - INFO - Epoch: 35, training loss: 0.036371100693941116
2024-04-26 12:28:59,354 - INFO - Epoch: 36, training loss: 0.0031472286209464073
2024-04-26 12:28:59,356 - INFO - Epoch: 37, training loss: 0.013446684926748276
2024-04-26 12:28:59,358 - INFO - Epoch: 38, training loss: 0.09187132865190506
2024-04-26 12:28:59,361 - INFO - Epoch: 39, training loss: 0.13431788980960846
2024-04-26 12:28:59,363 - INFO - Epoch: 40, training loss: 0.003756443504244089
2024-04-26 12:28:59,365 - INFO - Epoch: 41, training loss: 0.04037250950932503
2024-04-26 12:28:59,367 - INFO - Epoch: 42, training loss: 0.041147634387016296
2024-04-26 12:28:59,369 - INFO - Epoch: 43, training loss: 0.006255528423935175
2024-04-26 12:28:59,372 - INFO - Epoch: 44, training loss: 0.006183421239256859
2024-04-26 12:28:59,374 - INFO - Epoch: 45, training loss: 0.005204752553254366
2024-04-26 12:28:59,376 - INFO - Epoch: 46, training loss: 0.023685365915298462
2024-04-26 12:28:59,379 - INFO - Epoch: 47, training loss: 0.037461958825588226
2024-04-26 12:28:59,381 - INFO - Epoch: 48, training loss: 0.0018421109998598695
2024-04-26 12:28:59,383 - INFO - Epoch: 49, training loss: 0.0008848576107993722
2024-04-26 12:28:59,385 - INFO - Epoch: 50, training loss: 0.0024216794408857822
2024-04-26 12:28:59,387 - INFO - Epoch: 51, training loss: 0.0020625456236302853
2024-04-26 12:28:59,390 - INFO - Epoch: 52, training loss: 0.03827812522649765
2024-04-26 12:28:59,393 - INFO - Epoch: 53, training loss: 0.05353197455406189
2024-04-26 12:28:59,395 - INFO - Epoch: 54, training loss: 0.08136120438575745
2024-04-26 12:28:59,397 - INFO - Epoch: 55, training loss: 0.17587843537330627
2024-04-26 12:28:59,399 - INFO - Epoch: 56, training loss: 0.0914158895611763
2024-04-26 12:28:59,401 - INFO - Epoch: 57, training loss: 0.004347391426563263
2024-04-26 12:28:59,404 - INFO - Epoch: 58, training loss: 0.014640267007052898
2024-04-26 12:28:59,406 - INFO - Epoch: 59, training loss: 0.004986654967069626
2024-04-26 12:28:59,408 - INFO - Epoch: 60, training loss: 0.054644886404275894
2024-04-26 12:28:59,410 - INFO - Epoch: 61, training loss: 0.17108899354934692
2024-04-26 12:28:59,413 - INFO - Epoch: 62, training loss: 0.031230831518769264
2024-04-26 12:28:59,415 - INFO - Epoch: 63, training loss: 0.0017747540259733796
2024-04-26 12:28:59,417 - INFO - Epoch: 64, training loss: 0.09237924218177795
2024-04-26 12:28:59,419 - INFO - Epoch: 65, training loss: 0.024616505950689316
2024-04-26 12:28:59,422 - INFO - Epoch: 66, training loss: 0.017049148678779602
2024-04-26 12:28:59,424 - INFO - Epoch: 67, training loss: 0.01578579843044281
2024-04-26 12:28:59,430 - INFO - Epoch: 68, training loss: 0.14459599554538727
2024-04-26 12:28:59,435 - INFO - Epoch: 69, training loss: 0.012433059513568878
2024-04-26 12:28:59,438 - INFO - Epoch: 70, training loss: 0.019636936485767365
2024-04-26 12:28:59,444 - INFO - Epoch: 71, training loss: 0.020515937358140945
2024-04-26 12:28:59,458 - INFO - Epoch: 72, training loss: 0.011597990058362484
2024-04-26 12:28:59,460 - INFO - Epoch: 73, training loss: 0.12166260182857513
2024-04-26 12:28:59,463 - INFO - Epoch: 74, training loss: 0.07225874066352844
2024-04-26 12:28:59,466 - INFO - Epoch: 75, training loss: 0.055855393409729004
2024-04-26 12:28:59,468 - INFO - Epoch: 76, training loss: 0.004635353107005358
2024-04-26 12:28:59,471 - INFO - Epoch: 77, training loss: 0.01311522163450718
2024-04-26 12:28:59,473 - INFO - Epoch: 78, training loss: 0.20953747630119324
2024-04-26 12:28:59,476 - INFO - Epoch: 79, training loss: 0.029351213946938515
2024-04-26 12:28:59,478 - INFO - Epoch: 80, training loss: 0.009987898170948029
2024-04-26 12:28:59,480 - INFO - Epoch: 81, training loss: 0.05287574231624603
2024-04-26 12:28:59,483 - INFO - Epoch: 82, training loss: 0.018225332722067833
2024-04-26 12:28:59,485 - INFO - Epoch: 83, training loss: 0.02513607032597065
2024-04-26 12:28:59,488 - INFO - Epoch: 84, training loss: 0.00921841524541378
2024-04-26 12:28:59,491 - INFO - Epoch: 85, training loss: 0.0961216613650322
2024-04-26 12:28:59,493 - INFO - Epoch: 86, training loss: 0.034558460116386414
2024-04-26 12:28:59,495 - INFO - Epoch: 87, training loss: 0.16609810292720795
2024-04-26 12:28:59,499 - INFO - Epoch: 88, training loss: 0.019549954682588577
2024-04-26 12:28:59,502 - INFO - Epoch: 89, training loss: 0.0022731858771294355
2024-04-26 12:28:59,504 - INFO - Epoch: 90, training loss: 0.06176982820034027
2024-04-26 12:28:59,507 - INFO - Epoch: 91, training loss: 0.0058057308197021484
2024-04-26 12:28:59,509 - INFO - Epoch: 92, training loss: 0.0042173960246145725
2024-04-26 12:28:59,512 - INFO - Epoch: 0, training loss: 0.013859971426427364
2024-04-26 12:28:59,514 - INFO - Epoch: 1, training loss: 0.01820981130003929
2024-04-26 12:28:59,517 - INFO - Epoch: 2, training loss: 0.018277980387210846
2024-04-26 12:28:59,520 - INFO - Epoch: 3, training loss: 0.018256723880767822
2024-04-26 12:28:59,522 - INFO - Epoch: 4, training loss: 0.0086943618953228
2024-04-26 12:28:59,525 - INFO - Epoch: 5, training loss: 0.029494762420654297
2024-04-26 12:28:59,527 - INFO - Epoch: 6, training loss: 0.057998716831207275
2024-04-26 12:28:59,529 - INFO - Epoch: 7, training loss: 0.010448270477354527
2024-04-26 12:28:59,531 - INFO - Epoch: 8, training loss: 0.005508274305611849
2024-04-26 12:28:59,533 - INFO - Epoch: 9, training loss: 0.0021917729172855616
2024-04-26 12:28:59,536 - INFO - Epoch: 10, training loss: 0.0013439394533634186
2024-04-26 12:28:59,538 - INFO - Epoch: 11, training loss: 0.1347387135028839
2024-04-26 12:28:59,540 - INFO - Epoch: 12, training loss: 0.07930874824523926
2024-04-26 12:28:59,543 - INFO - Epoch: 13, training loss: 0.0007481691427528858
2024-04-26 12:28:59,545 - INFO - Epoch: 14, training loss: 0.0020154009107500315
2024-04-26 12:28:59,548 - INFO - Epoch: 15, training loss: 0.006958837620913982
2024-04-26 12:28:59,550 - INFO - Epoch: 16, training loss: 0.07934246212244034
2024-04-26 12:28:59,552 - INFO - Epoch: 17, training loss: 0.003559110453352332
2024-04-26 12:28:59,554 - INFO - Epoch: 18, training loss: 0.014956042170524597
2024-04-26 12:28:59,556 - INFO - Epoch: 19, training loss: 0.0784909650683403
2024-04-26 12:28:59,558 - INFO - Epoch: 20, training loss: 0.03230663016438484
2024-04-26 12:28:59,561 - INFO - Epoch: 21, training loss: 0.048020362854003906
2024-04-26 12:28:59,564 - INFO - Epoch: 22, training loss: 0.1535484790802002
2024-04-26 12:28:59,566 - INFO - Epoch: 23, training loss: 0.01975804753601551
2024-04-26 12:28:59,568 - INFO - Epoch: 24, training loss: 0.050008244812488556
2024-04-26 12:28:59,571 - INFO - Epoch: 25, training loss: 0.016351643949747086
2024-04-26 12:28:59,573 - INFO - Epoch: 26, training loss: 0.050167396664619446
2024-04-26 12:28:59,575 - INFO - Epoch: 27, training loss: 0.011599206365644932
2024-04-26 12:28:59,577 - INFO - Epoch: 28, training loss: 0.05621405318379402
2024-04-26 12:28:59,580 - INFO - Epoch: 29, training loss: 0.0199132040143013
2024-04-26 12:28:59,582 - INFO - Epoch: 30, training loss: 0.003312955843284726
2024-04-26 12:28:59,584 - INFO - Epoch: 31, training loss: 0.0028538648039102554
2024-04-26 12:28:59,586 - INFO - Epoch: 32, training loss: 0.0059792050160467625
2024-04-26 12:28:59,589 - INFO - Epoch: 33, training loss: 0.011350350454449654
2024-04-26 12:28:59,591 - INFO - Epoch: 34, training loss: 0.024689408019185066
2024-04-26 12:28:59,593 - INFO - Epoch: 35, training loss: 0.000588619033806026
2024-04-26 12:28:59,596 - INFO - Epoch: 36, training loss: 0.002450554631650448
2024-04-26 12:28:59,598 - INFO - Epoch: 37, training loss: 0.0922035351395607
2024-04-26 12:28:59,600 - INFO - Epoch: 38, training loss: 0.11177033185958862
2024-04-26 12:28:59,603 - INFO - Epoch: 39, training loss: 0.060913484543561935
2024-04-26 12:28:59,605 - INFO - Epoch: 40, training loss: 0.11623656004667282
2024-04-26 12:28:59,607 - INFO - Epoch: 41, training loss: 0.06811926513910294
2024-04-26 12:28:59,609 - INFO - Epoch: 42, training loss: 0.0009343837737105787
2024-04-26 12:28:59,612 - INFO - Epoch: 43, training loss: 0.00417571235448122
2024-04-26 12:28:59,614 - INFO - Epoch: 44, training loss: 0.0021388791501522064
2024-04-26 12:28:59,616 - INFO - Epoch: 45, training loss: 0.027133353054523468
2024-04-26 12:28:59,619 - INFO - Epoch: 46, training loss: 0.12445522099733353
2024-04-26 12:28:59,621 - INFO - Epoch: 47, training loss: 0.04820562154054642
2024-04-26 12:28:59,622 - INFO - Epoch: 48, training loss: 0.031183550134301186
2024-04-26 12:28:59,626 - INFO - Epoch: 49, training loss: 0.011995728127658367
2024-04-26 12:28:59,628 - INFO - Epoch: 50, training loss: 0.06053554266691208
2024-04-26 12:28:59,630 - INFO - Epoch: 51, training loss: 0.0030108820647001266
2024-04-26 12:28:59,632 - INFO - Epoch: 52, training loss: 0.029057079926133156
2024-04-26 12:28:59,634 - INFO - Epoch: 53, training loss: 0.04855743423104286
2024-04-26 12:28:59,637 - INFO - Epoch: 54, training loss: 0.0794123113155365
2024-04-26 12:28:59,639 - INFO - Epoch: 55, training loss: 0.007680194918066263
2024-04-26 12:28:59,641 - INFO - Epoch: 56, training loss: 0.0019203948322683573
2024-04-26 12:28:59,643 - INFO - Epoch: 57, training loss: 0.010238462127745152
2024-04-26 12:28:59,646 - INFO - Epoch: 58, training loss: 0.06269892305135727
2024-04-26 12:28:59,648 - INFO - Epoch: 59, training loss: 0.012264266610145569
2024-04-26 12:28:59,650 - INFO - Epoch: 60, training loss: 0.013235160149633884
2024-04-26 12:28:59,652 - INFO - Epoch: 61, training loss: 0.05439238250255585
2024-04-26 12:28:59,654 - INFO - Epoch: 62, training loss: 0.05933934450149536
2024-04-26 12:28:59,657 - INFO - Epoch: 63, training loss: 0.014821306802332401
2024-04-26 12:28:59,660 - INFO - Epoch: 64, training loss: 0.09729182720184326
2024-04-26 12:28:59,662 - INFO - Epoch: 65, training loss: 0.03910060226917267
2024-04-26 12:28:59,664 - INFO - Epoch: 66, training loss: 0.03966253250837326
2024-04-26 12:28:59,667 - INFO - Epoch: 67, training loss: 0.02435716800391674
2024-04-26 12:28:59,669 - INFO - Epoch: 68, training loss: 0.011761900037527084
2024-04-26 12:28:59,671 - INFO - Epoch: 69, training loss: 0.02339213527739048
2024-04-26 12:28:59,674 - INFO - Epoch: 70, training loss: 0.06963088363409042
2024-04-26 12:28:59,676 - INFO - Epoch: 71, training loss: 0.047782160341739655
2024-04-26 12:28:59,678 - INFO - Epoch: 72, training loss: 0.004667280707508326
2024-04-26 12:28:59,680 - INFO - Epoch: 73, training loss: 0.12157571315765381
2024-04-26 12:28:59,682 - INFO - Epoch: 74, training loss: 0.09560110419988632
2024-04-26 12:28:59,684 - INFO - Epoch: 75, training loss: 0.03307332471013069
2024-04-26 12:28:59,686 - INFO - Epoch: 76, training loss: 0.06018923223018646
2024-04-26 12:28:59,689 - INFO - Epoch: 77, training loss: 0.02520749531686306
2024-04-26 12:28:59,692 - INFO - Epoch: 78, training loss: 0.0033312903251498938
2024-04-26 12:28:59,694 - INFO - Epoch: 79, training loss: 0.07452116906642914
2024-04-26 12:28:59,696 - INFO - Epoch: 80, training loss: 0.016557278111577034
2024-04-26 12:28:59,698 - INFO - Epoch: 81, training loss: 0.0461900532245636
2024-04-26 12:28:59,700 - INFO - Epoch: 82, training loss: 0.010861797258257866
2024-04-26 12:28:59,703 - INFO - Epoch: 83, training loss: 0.2829502820968628
2024-04-26 12:28:59,705 - INFO - Epoch: 84, training loss: 0.07152741402387619
2024-04-26 12:28:59,707 - INFO - Epoch: 85, training loss: 0.00043169630225747824
2024-04-26 12:28:59,710 - INFO - Epoch: 86, training loss: 0.11949668824672699
2024-04-26 12:28:59,712 - INFO - Epoch: 87, training loss: 0.006300350185483694
2024-04-26 12:28:59,714 - INFO - Epoch: 88, training loss: 0.09701406955718994
2024-04-26 12:28:59,716 - INFO - Epoch: 89, training loss: 0.2940785884857178
2024-04-26 12:28:59,718 - INFO - Epoch: 90, training loss: 0.144009530544281
2024-04-26 12:28:59,721 - INFO - Epoch: 91, training loss: 0.0038994718343019485
2024-04-26 12:28:59,724 - INFO - Epoch: 92, training loss: 0.00941053032875061
2024-04-26 12:28:59,727 - INFO - Epoch: 0, training loss: 0.03434761241078377
2024-04-26 12:28:59,729 - INFO - Epoch: 1, training loss: 0.10960345715284348
2024-04-26 12:28:59,731 - INFO - Epoch: 2, training loss: 0.09134582430124283
2024-04-26 12:28:59,733 - INFO - Epoch: 3, training loss: 0.03317020460963249
2024-04-26 12:28:59,735 - INFO - Epoch: 4, training loss: 0.18361136317253113
2024-04-26 12:28:59,738 - INFO - Epoch: 5, training loss: 0.023805983364582062
2024-04-26 12:28:59,740 - INFO - Epoch: 6, training loss: 0.04856802895665169
2024-04-26 12:28:59,743 - INFO - Epoch: 7, training loss: 0.01057710312306881
2024-04-26 12:28:59,745 - INFO - Epoch: 8, training loss: 0.1571834236383438
2024-04-26 12:28:59,747 - INFO - Epoch: 9, training loss: 0.02869979292154312
2024-04-26 12:28:59,749 - INFO - Epoch: 10, training loss: 0.009973655454814434
2024-04-26 12:28:59,751 - INFO - Epoch: 11, training loss: 0.0301839467138052
2024-04-26 12:28:59,754 - INFO - Epoch: 12, training loss: 0.1061544194817543
2024-04-26 12:28:59,756 - INFO - Epoch: 13, training loss: 0.002502850256860256
2024-04-26 12:28:59,759 - INFO - Epoch: 14, training loss: 0.05272767320275307
2024-04-26 12:28:59,761 - INFO - Epoch: 15, training loss: 0.13939374685287476
2024-04-26 12:28:59,763 - INFO - Epoch: 16, training loss: 0.01770211197435856
2024-04-26 12:28:59,766 - INFO - Epoch: 17, training loss: 0.05108232796192169
2024-04-26 12:28:59,768 - INFO - Epoch: 18, training loss: 0.07115499675273895
2024-04-26 12:28:59,771 - INFO - Epoch: 19, training loss: 0.029752524569630623
2024-04-26 12:28:59,773 - INFO - Epoch: 20, training loss: 0.0041689337231218815
2024-04-26 12:28:59,775 - INFO - Epoch: 21, training loss: 0.018811948597431183
2024-04-26 12:28:59,777 - INFO - Epoch: 22, training loss: 0.004936451092362404
2024-04-26 12:28:59,780 - INFO - Epoch: 23, training loss: 0.08496091514825821
2024-04-26 12:28:59,782 - INFO - Epoch: 24, training loss: 0.14481231570243835
2024-04-26 12:28:59,784 - INFO - Epoch: 25, training loss: 0.03333120420575142
2024-04-26 12:28:59,786 - INFO - Epoch: 26, training loss: 0.01986638456583023
2024-04-26 12:28:59,789 - INFO - Epoch: 27, training loss: 0.036102183163166046
2024-04-26 12:28:59,791 - INFO - Epoch: 28, training loss: 0.028880296275019646
2024-04-26 12:28:59,793 - INFO - Epoch: 29, training loss: 0.1627914160490036
2024-04-26 12:28:59,795 - INFO - Epoch: 30, training loss: 0.03497207164764404
2024-04-26 12:28:59,797 - INFO - Epoch: 31, training loss: 0.012698010541498661
2024-04-26 12:28:59,799 - INFO - Epoch: 32, training loss: 0.020554454997181892
2024-04-26 12:28:59,802 - INFO - Epoch: 33, training loss: 0.08293686807155609
2024-04-26 12:28:59,804 - INFO - Epoch: 34, training loss: 0.026508890092372894
2024-04-26 12:28:59,806 - INFO - Epoch: 35, training loss: 0.028646858409047127
2024-04-26 12:28:59,809 - INFO - Epoch: 36, training loss: 0.07018022984266281
2024-04-26 12:28:59,811 - INFO - Epoch: 37, training loss: 0.041961465030908585
2024-04-26 12:28:59,813 - INFO - Epoch: 38, training loss: 0.0031967684626579285
2024-04-26 12:28:59,815 - INFO - Epoch: 39, training loss: 0.18044206500053406
2024-04-26 12:28:59,818 - INFO - Epoch: 40, training loss: 0.03309721127152443
2024-04-26 12:28:59,820 - INFO - Epoch: 41, training loss: 0.019710496068000793
2024-04-26 12:28:59,822 - INFO - Epoch: 42, training loss: 0.029732735827565193
2024-04-26 12:28:59,824 - INFO - Epoch: 43, training loss: 0.025901248678565025
2024-04-26 12:28:59,826 - INFO - Epoch: 44, training loss: 0.040363118052482605
2024-04-26 12:28:59,828 - INFO - Epoch: 45, training loss: 0.026051687076687813
2024-04-26 12:28:59,830 - INFO - Epoch: 46, training loss: 0.005015235394239426
2024-04-26 12:28:59,833 - INFO - Epoch: 47, training loss: 0.005986081901937723
2024-04-26 12:28:59,835 - INFO - Epoch: 48, training loss: 0.012676269747316837
2024-04-26 12:28:59,838 - INFO - Epoch: 49, training loss: 0.06907187402248383
2024-04-26 12:28:59,840 - INFO - Epoch: 50, training loss: 0.11295381188392639
2024-04-26 12:28:59,842 - INFO - Epoch: 51, training loss: 0.006662085186690092
2024-04-26 12:28:59,844 - INFO - Epoch: 52, training loss: 0.028990525752305984
2024-04-26 12:28:59,846 - INFO - Epoch: 53, training loss: 0.005074475426226854
2024-04-26 12:28:59,849 - INFO - Epoch: 54, training loss: 0.013400010764598846
2024-04-26 12:28:59,851 - INFO - Epoch: 55, training loss: 0.08626261353492737
2024-04-26 12:28:59,854 - INFO - Epoch: 56, training loss: 0.1450311839580536
2024-04-26 12:28:59,856 - INFO - Epoch: 57, training loss: 0.015898246318101883
2024-04-26 12:28:59,858 - INFO - Epoch: 58, training loss: 0.01595391519367695
2024-04-26 12:28:59,860 - INFO - Epoch: 59, training loss: 0.009996348060667515
2024-04-26 12:28:59,862 - INFO - Epoch: 60, training loss: 0.025828171521425247
2024-04-26 12:28:59,865 - INFO - Epoch: 61, training loss: 0.07722875475883484
2024-04-26 12:28:59,867 - INFO - Epoch: 62, training loss: 0.10497850179672241
2024-04-26 12:28:59,870 - INFO - Epoch: 63, training loss: 0.03018134832382202
2024-04-26 12:28:59,872 - INFO - Epoch: 64, training loss: 0.04507138207554817
2024-04-26 12:28:59,874 - INFO - Epoch: 65, training loss: 0.019293632358312607
2024-04-26 12:28:59,876 - INFO - Epoch: 66, training loss: 0.00866592675447464
2024-04-26 12:28:59,879 - INFO - Epoch: 67, training loss: 0.09001757949590683
2024-04-26 12:28:59,882 - INFO - Epoch: 68, training loss: 0.055200397968292236
2024-04-26 12:28:59,884 - INFO - Epoch: 69, training loss: 0.046204742044210434
2024-04-26 12:28:59,886 - INFO - Epoch: 70, training loss: 0.1697680652141571
2024-04-26 12:28:59,889 - INFO - Epoch: 71, training loss: 0.002564613474532962
2024-04-26 12:28:59,892 - INFO - Epoch: 72, training loss: 0.03419433906674385
2024-04-26 12:28:59,894 - INFO - Epoch: 73, training loss: 0.09621983766555786
2024-04-26 12:28:59,896 - INFO - Epoch: 74, training loss: 0.21709094941616058
2024-04-26 12:28:59,899 - INFO - Epoch: 75, training loss: 0.03466117009520531
2024-04-26 12:28:59,901 - INFO - Epoch: 76, training loss: 0.03998379036784172
2024-04-26 12:28:59,903 - INFO - Epoch: 77, training loss: 0.012386628426611423
2024-04-26 12:28:59,906 - INFO - Epoch: 78, training loss: 0.027834437787532806
2024-04-26 12:28:59,908 - INFO - Epoch: 79, training loss: 0.08676867187023163
2024-04-26 12:28:59,912 - INFO - Epoch: 80, training loss: 0.009230251424014568
2024-04-26 12:28:59,914 - INFO - Epoch: 81, training loss: 0.022060520946979523
2024-04-26 12:28:59,916 - INFO - Epoch: 82, training loss: 0.04436733201146126
2024-04-26 12:28:59,918 - INFO - Epoch: 83, training loss: 0.012612404301762581
2024-04-26 12:28:59,921 - INFO - Epoch: 84, training loss: 0.009932909160852432
